dataset,fold,seed,method,cost_ratio,C_rev,B,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
Cross-Cultural,1,42,cs_budget_selected,10.0,2.0,0.8,484,242,242,99,385,385,0,99,134,5,203,43,0.5537190082644629,0.02066115702479339,0.20454545454545456,0.7954545454545454,0.7954545454545454,0.7128099173553719,0.4462809917355372,0.9793388429752066,382.0,0.7892561983471075
Cross-Cultural,1,42,s2_oracle_scalar_alpha,10.0,2.0,0.8,484,242,242,181,303,303,0,181,41,31,127,104,0.16942148760330578,0.128099173553719,0.3739669421487603,0.6260330578512396,0.6260330578512396,0.8512396694214877,0.8305785123966942,0.871900826446281,713.0,1.4731404958677685
Cross-Cultural,1,123,cs_mondrian,1.0,0.25,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,113.5,0.23450413223140495
Cross-Cultural,1,123,s1_reverse,1.0,0.25,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,113.5,0.23450413223140495
Cross-Cultural,1,123,cs_budget_selected,1.0,0.25,0.6,484,242,242,203,281,281,0,203,28,36,107,110,0.11570247933884298,0.1487603305785124,0.4194214876033058,0.5805785123966942,0.5805785123966942,0.8677685950413223,0.8842975206611571,0.8512396694214877,114.75,0.23708677685950413
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,0.25,0.6,484,242,242,203,281,281,0,203,28,36,107,110,0.11570247933884298,0.1487603305785124,0.4194214876033058,0.5805785123966942,0.5805785123966942,0.8677685950413223,0.8842975206611571,0.8512396694214877,114.75,0.23708677685950413
Cross-Cultural,1,123,cs_budget_selected,1.0,0.25,0.7,484,242,242,203,281,281,0,203,28,36,107,110,0.11570247933884298,0.1487603305785124,0.4194214876033058,0.5805785123966942,0.5805785123966942,0.8677685950413223,0.8842975206611571,0.8512396694214877,114.75,0.23708677685950413
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,0.25,0.7,484,242,242,203,281,281,0,203,28,36,107,110,0.11570247933884298,0.1487603305785124,0.4194214876033058,0.5805785123966942,0.5805785123966942,0.8677685950413223,0.8842975206611571,0.8512396694214877,114.75,0.23708677685950413
Cross-Cultural,1,123,cs_budget_selected,1.0,0.25,0.8,484,242,242,348,136,136,0,348,8,12,58,58,0.03305785123966942,0.049586776859504134,0.71900826446281,0.2809917355371901,0.2809917355371901,0.9586776859504132,0.9669421487603306,0.9504132231404959,107.0,0.22107438016528927
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,0.25,0.8,484,242,242,348,136,136,0,348,8,12,58,58,0.03305785123966942,0.049586776859504134,0.71900826446281,0.2809917355371901,0.2809917355371901,0.9586776859504132,0.9669421487603306,0.9504132231404959,107.0,0.22107438016528927
Cross-Cultural,1,123,cs_mondrian,1.0,0.5,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,172.0,0.35537190082644626
Cross-Cultural,1,123,s1_reverse,1.0,0.5,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,172.0,0.35537190082644626
Cross-Cultural,1,123,cs_budget_selected,1.0,0.5,0.6,484,242,242,63,421,421,63,0,65,59,149,148,0.26859504132231404,0.24380165289256198,0.13016528925619836,0.8698347107438017,0.8698347107438017,0.6136363636363636,0.6115702479338843,0.6157024793388429,155.5,0.3212809917355372
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,0.5,0.6,484,242,242,63,421,421,63,0,65,59,149,148,0.26859504132231404,0.24380165289256198,0.13016528925619836,0.8698347107438017,0.8698347107438017,0.6136363636363636,0.6115702479338843,0.6157024793388429,155.5,0.3212809917355372
Cross-Cultural,1,123,cs_budget_selected,1.0,0.5,0.7,484,242,242,63,421,421,63,0,65,59,149,148,0.26859504132231404,0.24380165289256198,0.13016528925619836,0.8698347107438017,0.8698347107438017,0.6136363636363636,0.6115702479338843,0.6157024793388429,155.5,0.3212809917355372
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,0.5,0.7,484,242,242,63,421,421,63,0,65,59,149,148,0.26859504132231404,0.24380165289256198,0.13016528925619836,0.8698347107438017,0.8698347107438017,0.6136363636363636,0.6115702479338843,0.6157024793388429,155.5,0.3212809917355372
Cross-Cultural,1,123,cs_budget_selected,1.0,0.5,0.8,484,242,242,63,421,421,63,0,65,59,149,148,0.26859504132231404,0.24380165289256198,0.13016528925619836,0.8698347107438017,0.8698347107438017,0.6136363636363636,0.6115702479338843,0.6157024793388429,155.5,0.3212809917355372
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,0.5,0.8,484,242,242,63,421,421,63,0,65,59,149,148,0.26859504132231404,0.24380165289256198,0.13016528925619836,0.8698347107438017,0.8698347107438017,0.6136363636363636,0.6115702479338843,0.6157024793388429,155.5,0.3212809917355372
Cross-Cultural,1,123,cs_mondrian,1.0,1.0,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,289.0,0.5971074380165289
Cross-Cultural,1,123,s1_reverse,1.0,1.0,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,289.0,0.5971074380165289
Cross-Cultural,1,123,cs_budget_selected,1.0,1.0,0.6,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,1.0,0.6,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,cs_budget_selected,1.0,1.0,0.7,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,1.0,0.7,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,cs_budget_selected,1.0,1.0,0.8,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,1.0,0.8,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,cs_mondrian,1.0,2.0,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,523.0,1.0805785123966942
Cross-Cultural,1,123,s1_reverse,1.0,2.0,,484,242,242,234,250,250,0,234,21,34,93,102,0.08677685950413223,0.14049586776859505,0.4834710743801653,0.5165289256198347,0.5165289256198347,0.8863636363636364,0.9132231404958677,0.859504132231405,523.0,1.0805785123966942
Cross-Cultural,1,123,cs_budget_selected,1.0,2.0,0.6,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,2.0,0.6,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,cs_budget_selected,1.0,2.0,0.7,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,2.0,0.7,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,cs_budget_selected,1.0,2.0,0.8,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,s2_oracle_scalar_alpha,1.0,2.0,0.8,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,148.0,0.30578512396694213
Cross-Cultural,1,123,cs_mondrian,2.0,0.25,,484,242,242,300,184,184,0,300,21,12,93,58,0.08677685950413223,0.049586776859504134,0.6198347107438017,0.38016528925619836,0.38016528925619836,0.9318181818181818,0.9132231404958677,0.9504132231404959,120.0,0.24793388429752067
Cross-Cultural,1,123,s1_reverse,2.0,0.25,,484,242,242,282,202,202,0,282,8,34,58,102,0.03305785123966942,0.14049586776859505,0.5826446280991735,0.41735537190082644,0.41735537190082644,0.9132231404958677,0.9669421487603306,0.859504132231405,146.5,0.30268595041322316
Cross-Cultural,1,123,cs_budget_selected,2.0,0.25,0.6,484,242,242,259,225,225,0,259,28,19,107,71,0.11570247933884298,0.07851239669421488,0.5351239669421488,0.46487603305785125,0.46487603305785125,0.9028925619834711,0.8842975206611571,0.9214876033057852,130.75,0.27014462809917356
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,0.25,0.6,484,242,242,255,229,229,0,255,17,30,86,96,0.07024793388429752,0.12396694214876033,0.5268595041322314,0.4731404958677686,0.4731404958677686,0.9028925619834711,0.9297520661157025,0.8760330578512396,140.75,0.29080578512396693
Cross-Cultural,1,123,cs_budget_selected,2.0,0.25,0.7,484,242,242,311,173,173,0,311,17,12,86,58,0.07024793388429752,0.049586776859504134,0.6425619834710744,0.3574380165289256,0.3574380165289256,0.9400826446280992,0.9297520661157025,0.9504132231404959,118.75,0.2453512396694215
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,0.25,0.7,484,242,242,296,188,188,0,296,11,19,75,83,0.045454545454545456,0.07851239669421488,0.6115702479338843,0.3884297520661157,0.3884297520661157,0.9380165289256198,0.9545454545454546,0.9214876033057852,123.0,0.25413223140495866
Cross-Cultural,1,123,cs_budget_selected,2.0,0.25,0.8,484,242,242,350,134,134,0,350,10,10,66,48,0.04132231404958678,0.04132231404958678,0.7231404958677686,0.2768595041322314,0.2768595041322314,0.9586776859504132,0.9586776859504132,0.9586776859504132,117.5,0.2427685950413223
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,0.25,0.8,484,242,242,348,136,136,0,348,8,12,58,58,0.03305785123966942,0.049586776859504134,0.71900826446281,0.2809917355371901,0.2809917355371901,0.9586776859504132,0.9669421487603306,0.9504132231404959,119.0,0.24586776859504134
Cross-Cultural,1,123,cs_mondrian,2.0,0.5,,484,242,242,300,184,184,0,300,21,12,93,58,0.08677685950413223,0.049586776859504134,0.6198347107438017,0.38016528925619836,0.38016528925619836,0.9318181818181818,0.9132231404958677,0.9504132231404959,195.0,0.40289256198347106
Cross-Cultural,1,123,s1_reverse,2.0,0.5,,484,242,242,282,202,202,0,282,8,34,58,102,0.03305785123966942,0.14049586776859505,0.5826446280991735,0.41735537190082644,0.41735537190082644,0.9132231404958677,0.9669421487603306,0.859504132231405,217.0,0.44834710743801653
Cross-Cultural,1,123,cs_budget_selected,2.0,0.5,0.6,484,242,242,10,474,474,10,0,98,50,187,139,0.4049586776859504,0.2066115702479339,0.02066115702479339,0.9793388429752066,0.9793388429752066,0.6735537190082644,0.5743801652892562,0.7727272727272727,203.0,0.4194214876033058
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,0.5,0.6,484,242,242,169,315,315,0,169,35,38,122,120,0.1446280991735537,0.15702479338842976,0.34917355371900827,0.6508264462809917,0.6508264462809917,0.8491735537190083,0.8553719008264463,0.8429752066115702,195.5,0.40392561983471076
Cross-Cultural,1,123,cs_budget_selected,2.0,0.5,0.7,484,242,242,10,474,474,10,0,98,50,187,139,0.4049586776859504,0.2066115702479339,0.02066115702479339,0.9793388429752066,0.9793388429752066,0.6735537190082644,0.5743801652892562,0.7727272727272727,203.0,0.4194214876033058
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,0.5,0.7,484,242,242,169,315,315,0,169,35,38,122,120,0.1446280991735537,0.15702479338842976,0.34917355371900827,0.6508264462809917,0.6508264462809917,0.8491735537190083,0.8553719008264463,0.8429752066115702,195.5,0.40392561983471076
Cross-Cultural,1,123,cs_budget_selected,2.0,0.5,0.8,484,242,242,10,474,474,10,0,98,50,187,139,0.4049586776859504,0.2066115702479339,0.02066115702479339,0.9793388429752066,0.9793388429752066,0.6735537190082644,0.5743801652892562,0.7727272727272727,203.0,0.4194214876033058
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,0.5,0.8,484,242,242,169,315,315,0,169,35,38,122,120,0.1446280991735537,0.15702479338842976,0.34917355371900827,0.6508264462809917,0.6508264462809917,0.8491735537190083,0.8553719008264463,0.8429752066115702,195.5,0.40392561983471076
Cross-Cultural,1,123,cs_mondrian,2.0,1.0,,484,242,242,300,184,184,0,300,21,12,93,58,0.08677685950413223,0.049586776859504134,0.6198347107438017,0.38016528925619836,0.38016528925619836,0.9318181818181818,0.9132231404958677,0.9504132231404959,345.0,0.7128099173553719
Cross-Cultural,1,123,s1_reverse,2.0,1.0,,484,242,242,282,202,202,0,282,8,34,58,102,0.03305785123966942,0.14049586776859505,0.5826446280991735,0.41735537190082644,0.41735537190082644,0.9132231404958677,0.9669421487603306,0.859504132231405,358.0,0.7396694214876033
Cross-Cultural,1,123,cs_budget_selected,2.0,1.0,0.6,484,242,242,10,474,474,10,0,98,50,187,139,0.4049586776859504,0.2066115702479339,0.02066115702479339,0.9793388429752066,0.9793388429752066,0.6735537190082644,0.5743801652892562,0.7727272727272727,208.0,0.4297520661157025
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,1.0,0.6,484,242,242,18,466,466,0,18,70,71,159,166,0.2892561983471074,0.29338842975206614,0.0371900826446281,0.9628099173553719,0.9628099173553719,0.7086776859504132,0.7107438016528925,0.7066115702479339,230.0,0.47520661157024796
Cross-Cultural,1,123,cs_budget_selected,2.0,1.0,0.7,484,242,242,10,474,474,10,0,98,50,187,139,0.4049586776859504,0.2066115702479339,0.02066115702479339,0.9793388429752066,0.9793388429752066,0.6735537190082644,0.5743801652892562,0.7727272727272727,208.0,0.4297520661157025
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,1.0,0.7,484,242,242,18,466,466,0,18,70,71,159,166,0.2892561983471074,0.29338842975206614,0.0371900826446281,0.9628099173553719,0.9628099173553719,0.7086776859504132,0.7107438016528925,0.7066115702479339,230.0,0.47520661157024796
Cross-Cultural,1,123,cs_budget_selected,2.0,1.0,0.8,484,242,242,10,474,474,10,0,98,50,187,139,0.4049586776859504,0.2066115702479339,0.02066115702479339,0.9793388429752066,0.9793388429752066,0.6735537190082644,0.5743801652892562,0.7727272727272727,208.0,0.4297520661157025
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,1.0,0.8,484,242,242,18,466,466,0,18,70,71,159,166,0.2892561983471074,0.29338842975206614,0.0371900826446281,0.9628099173553719,0.9628099173553719,0.7086776859504132,0.7107438016528925,0.7066115702479339,230.0,0.47520661157024796
Cross-Cultural,1,123,cs_mondrian,2.0,2.0,,484,242,242,300,184,184,0,300,21,12,93,58,0.08677685950413223,0.049586776859504134,0.6198347107438017,0.38016528925619836,0.38016528925619836,0.9318181818181818,0.9132231404958677,0.9504132231404959,645.0,1.3326446280991735
Cross-Cultural,1,123,s1_reverse,2.0,2.0,,484,242,242,282,202,202,0,282,8,34,58,102,0.03305785123966942,0.14049586776859505,0.5826446280991735,0.41735537190082644,0.41735537190082644,0.9132231404958677,0.9669421487603306,0.859504132231405,640.0,1.322314049586777
Cross-Cultural,1,123,cs_budget_selected,2.0,2.0,0.6,484,242,242,2,482,482,0,2,98,51,191,142,0.4049586776859504,0.21074380165289255,0.004132231404958678,0.9958677685950413,0.9958677685950413,0.6921487603305785,0.5950413223140496,0.7892561983471075,204.0,0.4214876033057851
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,2.0,0.6,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,226.0,0.4669421487603306
Cross-Cultural,1,123,cs_budget_selected,2.0,2.0,0.7,484,242,242,2,482,482,0,2,98,51,191,142,0.4049586776859504,0.21074380165289255,0.004132231404958678,0.9958677685950413,0.9958677685950413,0.6921487603305785,0.5950413223140496,0.7892561983471075,204.0,0.4214876033057851
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,2.0,0.7,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,226.0,0.4669421487603306
Cross-Cultural,1,123,cs_budget_selected,2.0,2.0,0.8,484,242,242,2,482,482,0,2,98,51,191,142,0.4049586776859504,0.21074380165289255,0.004132231404958678,0.9958677685950413,0.9958677685950413,0.6921487603305785,0.5950413223140496,0.7892561983471075,204.0,0.4214876033057851
Cross-Cultural,1,123,s2_oracle_scalar_alpha,2.0,2.0,0.8,484,242,242,0,484,484,0,0,70,78,164,172,0.2892561983471074,0.32231404958677684,0.0,1.0,1.0,0.6942148760330579,0.7107438016528925,0.6776859504132231,226.0,0.4669421487603306
Cross-Cultural,1,123,cs_mondrian,3.0,0.25,,484,242,242,310,174,174,0,310,21,10,93,50,0.08677685950413223,0.04132231404958678,0.640495867768595,0.359504132231405,0.359504132231405,0.9359504132231405,0.9132231404958677,0.9586776859504132,128.5,0.265495867768595
Cross-Cultural,1,123,s1_reverse,3.0,0.25,,484,242,242,300,184,184,0,300,5,34,43,102,0.02066115702479339,0.14049586776859505,0.6198347107438017,0.38016528925619836,0.38016528925619836,0.9194214876033058,0.9793388429752066,0.859504132231405,182.0,0.3760330578512397
Cross-Cultural,1,123,cs_budget_selected,3.0,0.25,0.6,484,242,242,277,207,207,0,277,30,11,110,56,0.12396694214876033,0.045454545454545456,0.5723140495867769,0.42768595041322316,0.42768595041322316,0.9152892561983471,0.8760330578512396,0.9545454545454546,132.25,0.2732438016528926
Cross-Cultural,1,123,s2_oracle_scalar_alpha,3.0,0.25,0.6,484,242,242,255,229,229,0,255,17,30,86,96,0.07024793388429752,0.12396694214876033,0.5268595041322314,0.4731404958677686,0.4731404958677686,0.9028925619834711,0.9297520661157025,0.8760330578512396,170.75,0.3527892561983471
Cross-Cultural,1,123,cs_budget_selected,3.0,0.25,0.7,484,242,242,321,163,163,0,321,17,10,86,50,0.07024793388429752,0.04132231404958678,0.6632231404958677,0.3367768595041322,0.3367768595041322,0.9442148760330579,0.9297520661157025,0.9586776859504132,127.25,0.26291322314049587
Cross-Cultural,1,123,s2_oracle_scalar_alpha,3.0,0.25,0.7,484,242,242,296,188,188,0,296,11,19,75,83,0.045454545454545456,0.07851239669421488,0.6115702479338843,0.3884297520661157,0.3884297520661157,0.9380165289256198,0.9545454545454546,0.9214876033057852,142.0,0.29338842975206614
Cross-Cultural,1,123,cs_budget_selected,3.0,0.25,0.8,484,242,242,369,115,115,0,369,9,7,62,37,0.0371900826446281,0.028925619834710745,0.762396694214876,0.23760330578512398,0.23760330578512398,0.9669421487603306,0.9628099173553719,0.9710743801652892,122.25,0.25258264462809915
