dataset,config,fold,seed,method,cost_ratio,C_rev,B,alpha_truth,alpha_lie,total_nominal_budget,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
SEUMLD,OADNet_text,0,7,cs_budget_selected,2.0,1.0,0.6,0.485,0.2425,0.4048031496062992,0.28239405155181885,0.7760543674230576,653,431,222,57,596,596,0,57,202,63,141,190,0.46867749419953597,0.28378378378378377,0.08728943338437979,0.9127105666156202,0.9127105666156202,0.5941807044410413,0.531322505800464,0.7162162162162162,385.0,0.5895865237366003
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,2.0,1.0,0.6,0.39,0.39,0.39,0.33007097244262695,0.6848036348819733,653,431,222,9,644,644,0,9,160,102,117,265,0.37122969837587005,0.4594594594594595,0.013782542113323124,0.9862174578866769,0.9862174578866769,0.5987748851454824,0.62877030162413,0.5405405405405406,373.0,0.5712098009188361
SEUMLD,OADNet_text,0,7,cs_budget_selected,2.0,1.0,0.7,0.485,0.2425,0.4048031496062992,0.28239405155181885,0.7760543674230576,653,431,222,57,596,596,0,57,202,63,141,190,0.46867749419953597,0.28378378378378377,0.08728943338437979,0.9127105666156202,0.9127105666156202,0.5941807044410413,0.531322505800464,0.7162162162162162,385.0,0.5895865237366003
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,2.0,1.0,0.7,0.39,0.39,0.39,0.33007097244262695,0.6848036348819733,653,431,222,9,644,644,0,9,160,102,117,265,0.37122969837587005,0.4594594594594595,0.013782542113323124,0.9862174578866769,0.9862174578866769,0.5987748851454824,0.62877030162413,0.5405405405405406,373.0,0.5712098009188361
SEUMLD,OADNet_text,0,7,cs_budget_selected,2.0,1.0,0.8,0.485,0.2425,0.4048031496062992,0.28239405155181885,0.7760543674230576,653,431,222,57,596,596,0,57,202,63,141,190,0.46867749419953597,0.28378378378378377,0.08728943338437979,0.9127105666156202,0.9127105666156202,0.5941807044410413,0.531322505800464,0.7162162162162162,385.0,0.5895865237366003
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,2.0,1.0,0.8,0.39,0.39,0.39,0.33007097244262695,0.6848036348819733,653,431,222,9,644,644,0,9,160,102,117,265,0.37122969837587005,0.4594594594594595,0.013782542113323124,0.9862174578866769,0.9862174578866769,0.5987748851454824,0.62877030162413,0.5405405405405406,373.0,0.5712098009188361
SEUMLD,OADNet_text,0,7,cs_mondrian,2.0,2.0,,0.1,0.05,0.08346456692913387,0.5787913203239441,0.9695759806782007,653,431,222,521,132,132,0,521,39,7,41,45,0.09048723897911833,0.03153153153153153,0.7978560490045942,0.20214395099540583,0.20214395099540583,0.9295558958652373,0.9095127610208816,0.9684684684684685,1095.0,1.6768759571209801
SEUMLD,OADNet_text,0,7,s1_reverse,2.0,2.0,,0.05,0.1,0.06653543307086615,0.8786944150924683,0.9311169683933258,653,431,222,473,180,180,0,473,17,31,22,110,0.03944315545243619,0.13963963963963963,0.7243491577335375,0.27565084226646247,0.27565084226646247,0.9264931087289433,0.9605568445475638,0.8603603603603603,1025.0,1.569678407350689
SEUMLD,OADNet_text,0,7,s3_empirical_equal_risk,2.0,2.0,,0.095,0.06011904761904765,0.08346456692913387,0.5995230674743652,0.9674030058085918,653,431,222,515,138,138,0,515,35,7,41,55,0.08120649651972157,0.03153153153153153,0.7886676875957122,0.2113323124042879,0.2113323124042879,0.9356814701378254,0.9187935034802784,0.9684684684684685,1079.0,1.6523736600306278
SEUMLD,OADNet_text,0,7,s4_prevalence_inverse,2.0,2.0,,0.0623529411764706,0.12619047619047621,0.08346456692913387,0.7273379564285278,0.9085988104343414,653,431,222,442,211,211,0,442,21,39,27,124,0.048723897911832945,0.17567567567567569,0.6768759571209801,0.3231240428790199,0.3231240428790199,0.9081163859111792,0.951276102088167,0.8243243243243243,983.0,1.5053598774885146
SEUMLD,OADNet_text,0,7,s5_exact_budget_match,2.0,2.0,,0.08346456692913387,0.08346456692913387,0.08346456692913387,0.6670328378677368,0.9494051225483418,653,431,222,494,159,159,0,494,26,19,36,78,0.060324825986078884,0.08558558558558559,0.7565084226646248,0.2434915773353752,0.2434915773353752,0.9310872894333844,0.9396751740139211,0.9144144144144144,1052.0,1.6110260336906586
SEUMLD,OADNet_text,0,7,cs_budget_selected,2.0,2.0,0.6,0.5,0.25,0.4173228346456693,0.25383925437927246,0.7751045227050781,653,431,222,43,610,610,0,43,212,63,145,190,0.4918793503480278,0.28378378378378377,0.06584992343032159,0.9341500765696784,0.9341500765696784,0.5788667687595712,0.5081206496519721,0.7162162162162162,424.0,0.6493108728943339
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,2.0,2.0,0.6,0.4,0.4,0.4,0.3169970214366913,0.6813527345657349,653,431,222,1,652,652,1,0,163,103,118,268,0.37819025522041766,0.46396396396396394,0.0015313935681470138,0.998468606431853,0.998468606431853,0.5911179173047473,0.6218097447795824,0.5315315315315315,371.0,0.5681470137825421
SEUMLD,OADNet_text,0,7,cs_budget_selected,2.0,2.0,0.7,0.5,0.25,0.4173228346456693,0.25383925437927246,0.7751045227050781,653,431,222,43,610,610,0,43,212,63,145,190,0.4918793503480278,0.28378378378378377,0.06584992343032159,0.9341500765696784,0.9341500765696784,0.5788667687595712,0.5081206496519721,0.7162162162162162,424.0,0.6493108728943339
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,2.0,2.0,0.7,0.4,0.4,0.4,0.3169970214366913,0.6813527345657349,653,431,222,1,652,652,1,0,163,103,118,268,0.37819025522041766,0.46396396396396394,0.0015313935681470138,0.998468606431853,0.998468606431853,0.5911179173047473,0.6218097447795824,0.5315315315315315,371.0,0.5681470137825421
SEUMLD,OADNet_text,0,7,cs_budget_selected,2.0,2.0,0.8,0.5,0.25,0.4173228346456693,0.25383925437927246,0.7751045227050781,653,431,222,43,610,610,0,43,212,63,145,190,0.4918793503480278,0.28378378378378377,0.06584992343032159,0.9341500765696784,0.9341500765696784,0.5788667687595712,0.5081206496519721,0.7162162162162162,424.0,0.6493108728943339
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,2.0,2.0,0.8,0.4,0.4,0.4,0.3169970214366913,0.6813527345657349,653,431,222,1,652,652,1,0,163,103,118,268,0.37819025522041766,0.46396396396396394,0.0015313935681470138,0.998468606431853,0.998468606431853,0.5911179173047473,0.6218097447795824,0.5315315315315315,371.0,0.5681470137825421
SEUMLD,OADNet_text,0,7,cs_mondrian,3.0,0.25,,0.1,0.03333333333333333,0.07795275590551182,0.5787913203239441,0.9730906989425421,653,431,222,532,121,121,0,532,39,5,41,36,0.09048723897911833,0.02252252252252252,0.8147013782542113,0.18529862174578868,0.18529862174578868,0.9326186830015314,0.9095127610208816,0.9774774774774775,187.0,0.28637059724349156
SEUMLD,OADNet_text,0,7,s1_reverse,3.0,0.25,,0.03333333333333333,0.1,0.05538057742782153,0.9191657304763794,0.9311169683933258,653,431,222,501,152,152,0,501,5,31,6,110,0.01160092807424594,0.13963963963963963,0.7672281776416539,0.2327718223583461,0.2327718223583461,0.9448698315467075,0.988399071925754,0.8603603603603603,223.25,0.34188361408882084
SEUMLD,OADNet_text,0,7,s3_empirical_equal_risk,3.0,0.25,,0.08700000000000001,0.059642857142857136,0.07795275590551182,0.6384308934211731,0.9674030058085918,653,431,222,520,133,133,0,520,32,7,39,55,0.07424593967517401,0.03153153153153153,0.7963246554364471,0.20367534456355282,0.20367534456355282,0.9402756508422665,0.925754060324826,0.9684684684684685,183.0,0.28024502297090353
SEUMLD,OADNet_text,0,7,s4_prevalence_inverse,3.0,0.25,,0.05823529411764706,0.11785714285714285,0.07795275590551182,0.7835990190505981,0.9202264249324799,653,431,222,456,197,197,0,456,20,36,25,116,0.04640371229698376,0.16216216216216217,0.6983154670750383,0.3016845329249617,0.3016845329249617,0.9142419601837672,0.9535962877030162,0.8378378378378378,242.0,0.37059724349157736
SEUMLD,OADNet_text,0,7,s5_exact_budget_match,3.0,0.25,,0.07795275590551182,0.07795275590551182,0.07795275590551182,0.6670328378677368,0.9505515620112419,653,431,222,495,158,158,0,495,26,19,36,77,0.060324825986078884,0.08558558558558559,0.7580398162327718,0.24196018376722817,0.24196018376722817,0.9310872894333844,0.9396751740139211,0.9144144144144144,206.75,0.3166156202143951
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,0.25,0.6,0.3,0.09999999999999999,0.23385826771653545,0.3844022750854492,0.9311169683933258,653,431,222,375,278,278,0,375,71,31,66,110,0.16473317865429235,0.13963963963963963,0.5742725880551302,0.42572741194486985,0.42572741194486985,0.8437978560490046,0.8352668213457076,0.8603603603603603,257.75,0.3947166921898928
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,0.25,0.6,0.1,0.1,0.1,0.5787913203239441,0.9311169683933258,653,431,222,432,221,221,0,432,39,31,41,110,0.09048723897911833,0.13963963963963963,0.6615620214395099,0.33843797856049007,0.33843797856049007,0.892802450229709,0.9095127610208816,0.8603603603603603,240.0,0.3675344563552833
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,0.25,0.7,0.12000000000000001,0.04,0.09354330708661418,0.4978817403316498,0.9729701019823551,653,431,222,503,150,150,0,503,53,5,56,36,0.12296983758700696,0.02252252252252252,0.7702909647779479,0.22970903522205208,0.22970903522205208,0.9111791730474732,0.877030162412993,0.9774774774774775,193.75,0.29670750382848393
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,0.25,0.7,0.1,0.1,0.1,0.5787913203239441,0.9311169683933258,653,431,222,432,221,221,0,432,39,31,41,110,0.09048723897911833,0.13963963963963963,0.6615620214395099,0.33843797856049007,0.33843797856049007,0.892802450229709,0.9095127610208816,0.8603603603603603,240.0,0.3675344563552833
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,0.25,0.8,0.095,0.03166666666666667,0.07405511811023623,0.5995230674743652,0.9740948788821697,653,431,222,538,115,115,0,538,35,5,41,34,0.08120649651972157,0.02252252252252252,0.8238897396630934,0.17611026033690658,0.17611026033690658,0.9387442572741195,0.9187935034802784,0.9774774774774775,184.5,0.28254211332312407
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,0.25,0.8,0.055,0.055,0.055,0.7920482158660889,0.9681198671460152,653,431,222,555,98,98,0,555,20,7,25,46,0.04640371229698376,0.03153153153153153,0.8499234303215927,0.15007656967840735,0.15007656967840735,0.9586523736600306,0.9535962877030162,0.9684684684684685,179.75,0.27526799387442574
SEUMLD,OADNet_text,0,7,cs_mondrian,3.0,0.5,,0.1,0.03333333333333333,0.07795275590551182,0.5787913203239441,0.9730906989425421,653,431,222,532,121,121,0,532,39,5,41,36,0.09048723897911833,0.02252252252252252,0.8147013782542113,0.18529862174578868,0.18529862174578868,0.9326186830015314,0.9095127610208816,0.9774774774774775,320.0,0.4900459418070444
SEUMLD,OADNet_text,0,7,s1_reverse,3.0,0.5,,0.03333333333333333,0.1,0.05538057742782153,0.9191657304763794,0.9311169683933258,653,431,222,501,152,152,0,501,5,31,6,110,0.01160092807424594,0.13963963963963963,0.7672281776416539,0.2327718223583461,0.2327718223583461,0.9448698315467075,0.988399071925754,0.8603603603603603,348.5,0.5336906584992342
SEUMLD,OADNet_text,0,7,s3_empirical_equal_risk,3.0,0.5,,0.08700000000000001,0.059642857142857136,0.07795275590551182,0.6384308934211731,0.9674030058085918,653,431,222,520,133,133,0,520,32,7,39,55,0.07424593967517401,0.03153153153153153,0.7963246554364471,0.20367534456355282,0.20367534456355282,0.9402756508422665,0.925754060324826,0.9684684684684685,313.0,0.4793261868300153
SEUMLD,OADNet_text,0,7,s4_prevalence_inverse,3.0,0.5,,0.05823529411764706,0.11785714285714285,0.07795275590551182,0.7835990190505981,0.9202264249324799,653,431,222,456,197,197,0,456,20,36,25,116,0.04640371229698376,0.16216216216216217,0.6983154670750383,0.3016845329249617,0.3016845329249617,0.9142419601837672,0.9535962877030162,0.8378378378378378,356.0,0.5451761102603369
SEUMLD,OADNet_text,0,7,s5_exact_budget_match,3.0,0.5,,0.07795275590551182,0.07795275590551182,0.07795275590551182,0.6670328378677368,0.9505515620112419,653,431,222,495,158,158,0,495,26,19,36,77,0.060324825986078884,0.08558558558558559,0.7580398162327718,0.24196018376722817,0.24196018376722817,0.9310872894333844,0.9396751740139211,0.9144144144144144,330.5,0.5061255742725881
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,0.5,0.6,0.34500000000000003,0.115,0.26893700787401575,0.3844022750854492,0.9202264249324799,653,431,222,364,289,289,0,364,71,36,66,116,0.16473317865429235,0.16216216216216217,0.557427258805513,0.442572741194487,0.442572741194487,0.8361408882082695,0.8352668213457076,0.8378378378378378,361.0,0.552833078101072
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,0.5,0.6,0.23,0.23,0.23,0.3844022750854492,0.8044420629739761,653,431,222,283,370,370,0,283,71,58,66,175,0.16473317865429235,0.26126126126126126,0.4333843797856049,0.5666156202143952,0.5666156202143952,0.8024502297090352,0.8352668213457076,0.7387387387387387,386.5,0.5918836140888208
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,0.5,0.7,0.12000000000000001,0.04,0.09354330708661418,0.4978817403316498,0.9729701019823551,653,431,222,503,150,150,0,503,53,5,56,36,0.12296983758700696,0.02252252252252252,0.7702909647779479,0.22970903522205208,0.22970903522205208,0.9111791730474732,0.877030162412993,0.9774774774774775,319.5,0.4892802450229709
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,0.5,0.7,0.23,0.23,0.23,0.3844022750854492,0.8044420629739761,653,431,222,283,370,370,0,283,71,58,66,175,0.16473317865429235,0.26126126126126126,0.4333843797856049,0.5666156202143952,0.5666156202143952,0.8024502297090352,0.8352668213457076,0.7387387387387387,386.5,0.5918836140888208
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,0.5,0.8,0.095,0.03166666666666667,0.07405511811023623,0.5995230674743652,0.9740948788821697,653,431,222,538,115,115,0,538,35,5,41,34,0.08120649651972157,0.02252252252252252,0.8238897396630934,0.17611026033690658,0.17611026033690658,0.9387442572741195,0.9187935034802784,0.9774774774774775,319.0,0.4885145482388974
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,0.5,0.8,0.23,0.23,0.23,0.3844022750854492,0.8044420629739761,653,431,222,283,370,370,0,283,71,58,66,175,0.16473317865429235,0.26126126126126126,0.4333843797856049,0.5666156202143952,0.5666156202143952,0.8024502297090352,0.8352668213457076,0.7387387387387387,386.5,0.5918836140888208
SEUMLD,OADNet_text,0,7,cs_mondrian,3.0,1.0,,0.1,0.03333333333333333,0.07795275590551182,0.5787913203239441,0.9730906989425421,653,431,222,532,121,121,0,532,39,5,41,36,0.09048723897911833,0.02252252252252252,0.8147013782542113,0.18529862174578868,0.18529862174578868,0.9326186830015314,0.9095127610208816,0.9774774774774775,586.0,0.8973966309341501
SEUMLD,OADNet_text,0,7,s1_reverse,3.0,1.0,,0.03333333333333333,0.1,0.05538057742782153,0.9191657304763794,0.9311169683933258,653,431,222,501,152,152,0,501,5,31,6,110,0.01160092807424594,0.13963963963963963,0.7672281776416539,0.2327718223583461,0.2327718223583461,0.9448698315467075,0.988399071925754,0.8603603603603603,599.0,0.9173047473200613
SEUMLD,OADNet_text,0,7,s3_empirical_equal_risk,3.0,1.0,,0.08700000000000001,0.059642857142857136,0.07795275590551182,0.6384308934211731,0.9674030058085918,653,431,222,520,133,133,0,520,32,7,39,55,0.07424593967517401,0.03153153153153153,0.7963246554364471,0.20367534456355282,0.20367534456355282,0.9402756508422665,0.925754060324826,0.9684684684684685,573.0,0.877488514548239
SEUMLD,OADNet_text,0,7,s4_prevalence_inverse,3.0,1.0,,0.05823529411764706,0.11785714285714285,0.07795275590551182,0.7835990190505981,0.9202264249324799,653,431,222,456,197,197,0,456,20,36,25,116,0.04640371229698376,0.16216216216216217,0.6983154670750383,0.3016845329249617,0.3016845329249617,0.9142419601837672,0.9535962877030162,0.8378378378378378,584.0,0.8943338437978561
SEUMLD,OADNet_text,0,7,s5_exact_budget_match,3.0,1.0,,0.07795275590551182,0.07795275590551182,0.07795275590551182,0.6670328378677368,0.9505515620112419,653,431,222,495,158,158,0,495,26,19,36,77,0.060324825986078884,0.08558558558558559,0.7580398162327718,0.24196018376722817,0.24196018376722817,0.9310872894333844,0.9396751740139211,0.9144144144144144,578.0,0.885145482388974
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,1.0,0.6,0.48000000000000004,0.16,0.3741732283464567,0.2888699173927307,0.879913680255413,653,431,222,123,530,530,0,123,199,51,140,140,0.4617169373549884,0.22972972972972974,0.1883614088820827,0.8116385911179173,0.8116385911179173,0.6171516079632465,0.5382830626450116,0.7702702702702703,475.0,0.7274119448698315
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,1.0,0.6,0.39,0.39,0.39,0.33007097244262695,0.6848036348819733,653,431,222,9,644,644,0,9,160,102,117,265,0.37122969837587005,0.4594594594594595,0.013782542113323124,0.9862174578866769,0.9862174578866769,0.5987748851454824,0.62877030162413,0.5405405405405406,475.0,0.7274119448698315
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,1.0,0.7,0.48000000000000004,0.16,0.3741732283464567,0.2888699173927307,0.879913680255413,653,431,222,123,530,530,0,123,199,51,140,140,0.4617169373549884,0.22972972972972974,0.1883614088820827,0.8116385911179173,0.8116385911179173,0.6171516079632465,0.5382830626450116,0.7702702702702703,475.0,0.7274119448698315
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,1.0,0.7,0.39,0.39,0.39,0.33007097244262695,0.6848036348819733,653,431,222,9,644,644,0,9,160,102,117,265,0.37122969837587005,0.4594594594594595,0.013782542113323124,0.9862174578866769,0.9862174578866769,0.5987748851454824,0.62877030162413,0.5405405405405406,475.0,0.7274119448698315
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,1.0,0.8,0.48000000000000004,0.16,0.3741732283464567,0.2888699173927307,0.879913680255413,653,431,222,123,530,530,0,123,199,51,140,140,0.4617169373549884,0.22972972972972974,0.1883614088820827,0.8116385911179173,0.8116385911179173,0.6171516079632465,0.5382830626450116,0.7702702702702703,475.0,0.7274119448698315
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,1.0,0.8,0.39,0.39,0.39,0.33007097244262695,0.6848036348819733,653,431,222,9,644,644,0,9,160,102,117,265,0.37122969837587005,0.4594594594594595,0.013782542113323124,0.9862174578866769,0.9862174578866769,0.5987748851454824,0.62877030162413,0.5405405405405406,475.0,0.7274119448698315
SEUMLD,OADNet_text,0,7,cs_mondrian,3.0,2.0,,0.1,0.03333333333333333,0.07795275590551182,0.5787913203239441,0.9730906989425421,653,431,222,532,121,121,0,532,39,5,41,36,0.09048723897911833,0.02252252252252252,0.8147013782542113,0.18529862174578868,0.18529862174578868,0.9326186830015314,0.9095127610208816,0.9774774774774775,1118.0,1.7120980091883613
SEUMLD,OADNet_text,0,7,s1_reverse,3.0,2.0,,0.03333333333333333,0.1,0.05538057742782153,0.9191657304763794,0.9311169683933258,653,431,222,501,152,152,0,501,5,31,6,110,0.01160092807424594,0.13963963963963963,0.7672281776416539,0.2327718223583461,0.2327718223583461,0.9448698315467075,0.988399071925754,0.8603603603603603,1100.0,1.6845329249617151
SEUMLD,OADNet_text,0,7,s3_empirical_equal_risk,3.0,2.0,,0.08700000000000001,0.059642857142857136,0.07795275590551182,0.6384308934211731,0.9674030058085918,653,431,222,520,133,133,0,520,32,7,39,55,0.07424593967517401,0.03153153153153153,0.7963246554364471,0.20367534456355282,0.20367534456355282,0.9402756508422665,0.925754060324826,0.9684684684684685,1093.0,1.673813169984686
SEUMLD,OADNet_text,0,7,s4_prevalence_inverse,3.0,2.0,,0.05823529411764706,0.11785714285714285,0.07795275590551182,0.7835990190505981,0.9202264249324799,653,431,222,456,197,197,0,456,20,36,25,116,0.04640371229698376,0.16216216216216217,0.6983154670750383,0.3016845329249617,0.3016845329249617,0.9142419601837672,0.9535962877030162,0.8378378378378378,1040.0,1.5926493108728943
SEUMLD,OADNet_text,0,7,s5_exact_budget_match,3.0,2.0,,0.07795275590551182,0.07795275590551182,0.07795275590551182,0.6670328378677368,0.9505515620112419,653,431,222,495,158,158,0,495,26,19,36,77,0.060324825986078884,0.08558558558558559,0.7580398162327718,0.24196018376722817,0.24196018376722817,0.9310872894333844,0.9396751740139211,0.9144144144144144,1073.0,1.643185298621746
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,2.0,0.6,0.5,0.16666666666666666,0.3897637795275591,0.25383925437927246,0.8725008219480515,653,431,222,101,552,552,0,101,212,51,145,144,0.4918793503480278,0.22972972972972974,0.1546707503828484,0.8453292496171516,0.8453292496171516,0.5972434915773354,0.5081206496519721,0.7702702702702703,567.0,0.8683001531393568
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,2.0,0.6,0.4,0.4,0.4,0.3169970214366913,0.6813527345657349,653,431,222,1,652,652,1,0,163,103,118,268,0.37819025522041766,0.46396396396396394,0.0015313935681470138,0.998468606431853,0.998468606431853,0.5911179173047473,0.6218097447795824,0.5315315315315315,474.0,0.7258805513016845
SEUMLD,OADNet_text,0,7,cs_budget_selected,3.0,2.0,0.7,0.5,0.16666666666666666,0.3897637795275591,0.25383925437927246,0.8725008219480515,653,431,222,101,552,552,0,101,212,51,145,144,0.4918793503480278,0.22972972972972974,0.1546707503828484,0.8453292496171516,0.8453292496171516,0.5972434915773354,0.5081206496519721,0.7702702702702703,567.0,0.8683001531393568
SEUMLD,OADNet_text,0,7,s2_oracle_scalar_alpha,3.0,2.0,0.7,0.4,0.4,0.4,0.3169970214366913,0.6813527345657349,653,431,222,1,652,652,1,0,163,103,118,268,0.37819025522041766,0.46396396396396394,0.0015313935681470138,0.998468606431853,0.998468606431853,0.5911179173047473,0.6218097447795824,0.5315315315315315,474.0,0.7258805513016845
